ID player,amplua,time,G,As,TB,Shot,BT,pm,dev_As,dev_BT,dev_G,dev_Shot,dev_TB,dev_pm,dev_time
6508.00,10.00,15.29,0.40,0.20,2.00,1.75,,1.00,-7.79,,22.44,-30.12,-0.84,568.65,0.31
6512.00,10.00,18.18,0.80,0.10,1.14,3.33,1.50,-0.50,-46.40,7.79,139.89,15.80,-17.68,-201.83,6.98
6513.00,10.00,16.93,0.48,0.43,3.14,4.59,1.33,0.47,80.99,1.92,45.93,52.44,21.48,296.42,4.09
6514.00,10.00,15.50,0.38,0.51,1.56,2.75,1.41,0.52,111.87,4.68,16.57,-1.05,-9.46,322.10,0.79
6518.00,9.00,14.92,0.11,0.08,1.74,1.71,1.29,-0.04,-31.31,-12.82,-1.47,-5.56,-2.71,58.72,-3.02
6519.00,9.00,17.38,0.12,0.28,1.85,2.19,1.53,-0.19,90.41,0.61,3.85,4.95,-0.66,-2.31,3.08
6521.00,10.00,11.39,0.15,0.08,1.38,1.75,1.00,0.62,-54.12,-9.47,-50.96,-30.12,-12.98,373.47,-8.70
6523.00,9.00,18.17,0.07,0.29,2.10,2.21,1.57,0.71,96.50,2.85,-22.75,5.39,3.98,363.91,5.03
6524.00,9.00,16.41,0.04,0.12,1.77,1.56,1.12,-0.55,-6.97,-22.33,-38.72,-8.84,-2.15,-148.80,0.67
6531.00,10.00,14.50,0.00,0.11,1.00,1.50,1.33,-0.88,-42.54,1.92,-95.00,-37.39,-20.42,-397.02,-1.52
6532.00,10.00,15.51,0.48,0.35,2.24,3.79,1.50,0.00,50.11,7.79,45.93,29.18,3.86,55.00,0.82
6533.00,10.00,16.38,0.26,0.19,2.52,2.76,1.32,0.07,-11.65,1.57,-18.66,-0.76,9.34,90.95,2.83
6534.00,10.00,0.28,0.00,0.00,,,,,-85.00,,-95.00,,,,-34.35
6535.00,9.00,17.04,0.13,0.20,2.30,2.09,1.57,0.14,41.72,2.85,9.17,2.76,7.69,131.97,2.23
6537.00,10.00,12.65,0.00,0.00,,2.00,2.00,0.00,-85.00,25.05,-95.00,-22.86,,55.00,-5.79
6538.00,10.00,20.00,0.44,0.40,1.95,3.18,1.31,-0.50,69.40,1.23,34.19,11.45,-1.82,-201.83,11.19
6541.00,10.00,2.15,0.00,0.00,,,,-1.00,-85.00,,-95.00,,,-458.65,-30.03
6548.00,10.00,16.61,0.24,0.08,2.27,2.00,1.69,-0.58,-54.12,14.35,-24.54,-22.86,4.44,-242.92,3.36
6549.00,10.00,13.92,0.75,0.00,4.50,2.25,,-2.00,-85.00,,125.20,-15.59,48.10,-972.31,-2.86
6550.00,10.00,19.23,1.00,1.00,3.25,7.00,1.00,1.50,301.01,-9.47,198.61,122.50,23.63,825.48,9.41
6551.00,10.00,16.54,1.02,0.44,2.41,5.21,1.11,0.85,84.85,-5.68,204.48,70.46,7.18,491.61,3.20
6553.00,10.00,11.59,0.20,0.40,2.33,2.75,1.00,0.25,69.40,-9.47,-36.28,-1.05,5.62,183.41,-8.24
6555.00,9.00,18.84,0.14,0.14,1.43,2.00,1.60,-1.36,5.21,4.53,14.50,0.80,-8.46,-478.40,6.69
6556.00,9.00,18.72,0.04,0.15,1.27,2.00,1.10,-2.87,11.29,-23.45,-38.72,0.80,-11.43,-1092.83,6.40
6557.00,10.00,18.64,0.03,0.00,1.62,1.67,1.55,-1.45,-85.00,9.51,-86.19,-32.45,-8.28,-689.80,8.05
6558.00,10.00,13.60,0.00,0.00,1.00,2.00,,0.00,-85.00,,-95.00,-22.86,-20.42,55.00,-3.59
6559.00,10.00,13.24,0.22,0.00,2.25,2.83,1.00,-1.00,-85.00,-9.47,-30.41,1.27,4.05,-458.65,-4.42
6561.00,10.00,20.37,0.36,0.21,1.73,4.00,,-1.93,-3.94,,10.70,35.28,-6.13,-936.35,12.04
6562.00,10.00,18.99,0.11,0.05,2.12,2.75,1.58,-1.55,-65.70,10.55,-62.70,-1.05,1.51,-741.16,8.86
6563.00,10.00,17.58,0.05,0.11,2.00,2.00,1.62,0.33,-42.54,11.93,-80.32,-22.86,-0.84,224.50,5.60
6568.00,10.00,18.08,0.26,0.15,1.54,2.53,1.79,-0.44,-27.10,17.80,-18.66,-7.45,-9.85,-171.01,6.75
6569.00,9.00,19.03,0.20,0.32,1.86,2.52,1.57,-0.19,114.75,2.85,46.42,12.18,-0.48,-2.31,7.16
6580.00,10.00,15.49,0.33,0.67,1.67,2.00,2.00,1.50,173.63,25.05,1.89,-22.86,-7.30,825.48,0.77
6585.00,9.00,17.32,0.32,0.23,2.22,2.65,1.35,0.14,59.98,-9.46,110.27,15.03,6.20,131.97,2.92
6586.00,9.00,13.62,0.04,0.04,3.00,1.55,1.62,-0.56,-55.66,5.65,-38.72,-9.06,20.68,-152.87,-6.24
6587.00,9.00,9.91,0.00,0.00,1.33,1.00,1.33,-0.83,-80.00,-10.57,-60.00,-21.10,-10.31,-262.74,-15.44
6588.00,10.00,15.06,0.04,0.19,1.38,2.31,1.25,-0.55,-11.65,-0.84,-83.26,-13.84,-12.98,-227.51,-0.22
6589.00,9.00,10.67,0.00,0.02,1.40,1.40,1.21,-1.35,-67.82,-17.29,-60.00,-12.35,-9.02,-474.33,-13.56
6590.00,10.00,11.45,0.05,0.10,1.21,1.23,1.22,-0.81,-46.40,-1.88,-80.32,-45.25,-16.31,-361.06,-8.56
6591.00,10.00,19.87,1.10,0.60,3.32,5.59,1.33,1.37,146.61,1.92,227.97,81.51,25.00,758.70,10.88
6592.00,10.00,11.20,0.10,0.10,1.45,1.86,1.25,-0.35,-46.40,-0.84,-65.64,-26.92,-11.61,-124.78,-9.13
6593.00,10.00,15.62,0.42,0.30,1.80,2.53,1.00,0.03,30.80,-9.47,28.32,-7.45,-4.76,70.41,1.07
6595.00,9.00,12.02,0.00,0.04,1.78,1.00,1.00,-0.61,-55.66,-29.04,-60.00,-21.10,-1.96,-173.21,-10.21
6596.00,10.00,14.23,0.00,0.00,2.50,1.00,1.00,-0.25,-85.00,-9.47,-95.00,-51.93,8.95,-73.41,-2.14
6597.00,9.00,11.54,0.00,0.00,1.00,1.00,1.00,0.33,-80.00,-29.04,-60.00,-21.10,-16.44,209.28,-11.40
6598.00,10.00,15.83,0.34,0.16,2.69,3.57,1.08,-0.90,-23.24,-6.71,4.83,22.79,12.67,-407.29,1.56
6602.00,9.00,19.17,0.08,0.18,2.49,1.81,1.88,0.40,29.55,20.20,-17.43,-3.37,11.21,237.76,7.51
6603.00,9.00,22.19,0.00,0.00,1.40,1.20,1.25,0.67,-80.00,-15.05,-60.00,-16.72,-9.02,347.63,15.00
6604.00,9.00,16.05,0.43,0.43,1.67,1.71,1.00,0.83,181.70,-29.04,168.80,-5.56,-4.00,412.74,-0.22
6606.00,9.00,15.44,0.51,0.16,2.22,3.16,1.10,0.28,17.38,-23.45,211.37,26.20,6.20,188.93,-1.73
6607.00,9.00,12.35,0.00,0.00,1.00,,,1.00,-80.00,,-60.00,,-16.44,481.91,-9.39
6608.00,9.00,6.86,0.03,0.00,1.25,1.30,1.80,-0.17,-80.00,15.72,-44.04,-14.53,-11.80,5.83,-23.00
6611.00,10.00,14.99,0.53,0.18,2.37,2.67,1.25,0.17,-15.52,-0.84,60.61,-3.38,6.40,142.32,-0.39
6612.00,10.00,17.22,0.46,0.28,1.51,3.30,1.50,0.85,23.09,7.79,40.06,14.94,-10.44,491.61,4.77
6613.00,9.00,15.98,0.24,0.12,2.15,1.33,1.50,0.31,-6.97,-1.06,67.70,-13.88,4.90,201.14,-0.40
6614.00,10.00,18.59,0.54,0.29,1.83,3.50,1.08,0.05,26.95,-6.71,63.55,20.75,-4.17,80.69,7.93
6615.00,10.00,16.04,0.75,0.00,2.25,4.75,,0.50,-85.00,,125.20,57.09,4.05,311.83,2.04
6619.00,9.00,13.27,0.00,0.05,1.29,1.83,1.00,-1.00,-49.57,-29.04,-60.00,-2.93,-11.06,-331.91,-7.11
6620.00,10.00,12.15,0.00,0.04,1.71,1.42,1.00,-0.21,-69.56,-9.47,-95.00,-39.72,-6.52,-52.87,-6.94
6621.00,10.00,18.90,0.40,0.32,2.03,3.20,1.65,-0.02,38.52,12.97,22.44,12.03,-0.26,44.73,8.64
6622.00,10.00,18.59,0.26,0.10,2.57,2.33,1.47,0.11,-46.40,6.75,-18.66,-13.27,10.32,111.50,7.93
6623.00,10.00,21.29,0.00,0.00,,1.00,1.50,-3.00,-85.00,7.79,-95.00,-51.93,,-1485.96,14.16
6626.00,9.00,18.32,0.00,0.11,1.67,1.00,1.40,-0.25,-13.06,-6.66,-60.00,-21.10,-4.00,-26.73,5.40
6627.00,9.00,12.52,0.00,0.00,,1.00,,1.00,-80.00,,-60.00,-21.10,,481.91,-8.97
6629.00,10.00,9.66,0.05,0.00,1.00,1.00,1.00,-0.42,-85.00,-9.47,-80.32,-51.93,-20.42,-160.73,-12.69
6630.00,10.00,16.35,0.00,0.00,,,2.00,-1.00,-85.00,25.05,-95.00,,,-458.65,2.76
6631.00,10.00,12.88,0.00,0.00,1.00,2.50,,0.00,-85.00,,-95.00,-8.32,-20.42,55.00,-5.26
6633.00,10.00,10.33,0.00,0.00,1.00,1.00,,-0.67,-85.00,,-95.00,-51.93,-20.42,-289.15,-11.14
6635.00,10.00,19.28,0.38,0.32,2.36,3.11,1.67,0.09,38.52,13.66,16.57,9.41,6.21,101.23,9.52
6636.00,9.00,16.12,0.00,0.00,,,,-1.00,-80.00,,-60.00,,,-331.91,-0.05
6639.00,9.00,15.75,0.00,0.00,,,2.00,-0.25,-80.00,26.91,-60.00,,,-26.73,-0.96
6643.00,10.00,12.53,0.03,0.17,1.50,1.17,1.00,-0.27,-19.38,-9.47,-86.19,-46.99,-10.63,-83.69,-6.07
6650.00,10.00,12.19,0.00,0.10,1.45,1.82,1.00,-1.57,-46.40,-9.47,-95.00,-28.09,-11.61,-751.44,-6.85
6651.00,10.00,17.61,0.00,0.03,1.73,1.18,2.65,-1.14,-73.42,47.49,-95.00,-46.70,-6.13,-530.56,5.67
6655.00,10.00,15.03,0.14,0.21,1.14,2.10,1.00,-0.91,-3.94,-9.47,-53.89,-19.95,-17.68,-412.42,-0.29
6656.00,10.00,13.89,0.26,0.26,1.68,2.70,1.18,0.64,15.36,-3.26,-18.66,-2.51,-7.11,383.74,-2.92
6661.00,9.00,15.68,0.05,0.00,2.00,1.80,1.40,-0.13,-80.00,-6.66,-33.40,-3.59,2.12,22.10,-1.14
6665.00,9.00,21.94,0.73,0.37,3.53,5.09,1.29,0.87,145.18,-12.82,328.43,68.46,30.52,429.01,14.38
6666.00,10.00,18.27,0.27,0.38,2.08,3.61,1.00,0.62,61.68,-9.47,-15.72,23.94,0.72,373.47,7.19
6668.00,10.00,25.26,0.00,0.00,3.50,3.00,2.00,-2.00,-85.00,25.05,-95.00,6.21,28.53,-972.31,23.33
6669.00,10.00,14.15,0.42,0.33,2.24,2.62,1.00,0.66,42.38,-9.47,28.32,-4.84,3.86,394.01,-2.32
6677.00,10.00,14.27,0.25,0.06,1.29,2.25,1.00,0.08,-61.84,-9.47,-21.60,-15.59,-14.74,96.09,-2.05
6686.00,9.00,15.90,0.12,0.19,2.38,2.92,1.33,0.09,35.63,-10.57,3.85,20.94,9.17,111.62,-0.59
6690.00,10.00,8.32,0.00,0.00,,,1.00,-1.00,-85.00,-9.47,-95.00,,,-458.65,-15.79
6699.00,10.00,15.32,0.00,0.00,,3.00,,-1.00,-85.00,,-95.00,6.21,,-458.65,0.38
6703.00,10.00,16.08,0.06,0.18,2.10,2.27,1.42,0.13,-15.52,5.02,-77.39,-15.01,1.12,121.78,2.13
6709.00,9.00,13.30,0.06,0.19,1.90,2.09,1.12,-0.25,35.63,-22.33,-28.07,2.76,0.26,-26.73,-7.04
6717.00,10.00,15.39,0.00,0.00,1.33,1.50,,-3.40,-85.00,,-95.00,-37.39,-13.96,-1691.42,0.54
6719.00,9.00,16.07,0.38,0.23,2.60,2.36,1.86,0.15,59.98,19.08,142.19,8.68,13.25,136.03,-0.17
6720.00,10.00,17.30,0.19,0.28,1.67,2.44,1.25,-0.68,23.09,-0.84,-39.22,-10.07,-7.30,-294.28,4.95
6739.00,9.00,5.50,0.00,0.00,1.00,1.00,1.00,0.00,-80.00,-29.04,-60.00,-21.10,-16.44,75.00,-26.37
6744.00,9.00,18.29,0.38,0.12,2.86,3.67,1.00,0.29,-6.97,-29.04,142.19,37.36,18.08,193.00,5.33
6751.00,10.00,18.98,0.00,0.00,1.00,1.00,,-2.00,-85.00,,-95.00,-51.93,-20.42,-972.31,8.83
6756.00,10.00,10.93,0.17,0.10,1.46,1.77,1.20,-0.61,-46.40,-2.57,-45.09,-29.54,-11.42,-258.33,-9.76
6760.00,10.00,17.72,0.00,0.00,1.25,1.67,1.60,-1.80,-85.00,11.24,-95.00,-32.45,-15.53,-869.58,5.92
6764.00,10.00,16.38,0.70,0.35,2.57,3.74,1.10,-0.07,50.11,-6.02,110.52,27.73,10.32,19.05,2.83
6765.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
6766.00,10.00,1.05,0.00,0.00,,,,,-85.00,,-95.00,,,,-32.57
6772.00,10.00,13.11,0.02,0.02,1.57,1.60,1.39,0.52,-77.28,3.99,-89.13,-34.49,-9.26,322.10,-4.72
6784.00,10.00,19.88,0.12,0.14,1.96,2.27,1.57,0.60,-30.96,10.20,-59.76,-15.01,-1.62,363.19,10.91
6794.00,9.00,13.37,0.33,0.33,1.75,1.50,1.67,-0.20,120.84,8.45,115.59,-10.15,-2.52,-6.38,-6.86
6811.00,10.00,13.16,0.14,0.20,2.39,2.50,1.00,-0.61,-7.79,-9.47,-53.89,-8.32,6.79,-258.33,-4.61
6813.00,10.00,15.44,0.48,0.52,1.68,2.70,1.00,1.20,115.73,-9.47,45.93,-2.51,-7.11,671.39,0.65
6820.00,10.00,12.55,0.17,0.06,1.11,2.15,1.00,-0.29,-61.84,-9.47,-45.09,-18.50,-18.27,-93.96,-6.02
6830.00,9.00,15.04,0.08,0.00,2.20,1.75,1.57,-0.67,-80.00,2.85,-17.43,-4.68,5.83,-197.63,-2.72
6835.00,10.00,15.72,0.17,0.00,2.50,2.00,1.00,-0.60,-85.00,-9.47,-45.09,-22.86,8.95,-253.19,1.30
6839.00,10.00,16.12,0.27,0.12,2.00,2.63,1.50,-0.40,-38.67,7.79,-15.72,-4.54,-0.84,-150.46,2.23
6841.00,10.00,14.90,0.97,0.33,2.00,4.82,1.12,0.55,42.38,-5.33,189.80,59.12,-0.84,337.51,-0.59
6844.00,10.00,15.07,0.47,0.34,1.66,2.55,1.40,0.39,46.25,4.33,43.00,-6.87,-7.50,255.33,-0.20
6850.00,10.00,18.45,0.44,0.34,2.70,4.14,1.00,-0.78,46.25,-9.47,34.19,39.35,12.86,-345.65,7.61
6851.00,10.00,12.53,0.11,0.17,1.75,1.29,1.33,0.36,-19.38,1.92,-62.70,-43.50,-5.74,239.92,-6.07
6860.00,10.00,13.69,0.22,0.26,1.56,2.84,1.60,0.55,15.36,11.24,-30.41,1.56,-9.46,337.51,-3.38
6878.00,9.00,17.87,0.06,0.00,2.75,2.83,1.57,-1.13,-80.00,2.85,-28.07,18.97,16.04,-384.81,4.29
6879.00,9.00,22.00,0.08,0.33,1.50,3.00,1.00,-0.57,120.84,-29.04,-17.43,22.69,-7.16,-156.94,14.52
6885.00,10.00,17.34,0.52,0.19,1.83,3.00,1.14,-0.07,-11.65,-4.64,57.67,6.21,-4.17,19.05,5.04
6888.00,10.00,16.98,0.16,0.22,2.23,2.62,1.50,0.02,-0.08,7.79,-48.02,-4.84,3.66,65.27,4.21
6889.00,9.00,15.51,0.07,0.13,1.96,1.45,1.38,-0.27,-0.88,-7.78,-22.75,-11.25,1.38,-34.87,-1.56
6890.00,10.00,13.38,0.22,0.56,1.43,2.09,1.00,-0.20,131.16,-9.47,-30.41,-20.24,-12.00,-47.73,-4.10
6891.00,10.00,11.65,0.12,0.10,1.59,1.84,1.50,-0.26,-46.40,7.79,-59.76,-27.51,-8.87,-78.55,-8.10
6892.00,10.00,9.69,0.08,0.08,1.80,1.20,1.12,-0.69,-54.12,-5.33,-71.52,-46.11,-4.76,-299.42,-12.62
6893.00,10.00,18.08,0.22,0.33,2.17,3.17,1.33,-0.12,42.38,1.92,-30.41,11.15,2.49,-6.64,6.75
6896.00,9.00,21.05,0.18,0.20,3.26,2.50,2.09,-0.59,41.72,31.95,35.78,11.74,25.50,-165.07,12.17
6897.00,9.00,20.20,0.18,0.18,3.00,2.25,2.25,-0.18,29.55,40.90,35.78,6.27,20.68,1.75,10.06
6899.00,10.00,16.96,0.22,0.00,1.86,1.50,2.00,0.00,-85.00,25.05,-30.41,-37.39,-3.58,55.00,4.17
6900.00,9.00,13.50,0.33,0.25,1.78,2.25,1.50,-0.50,72.15,-1.06,115.59,6.27,-1.96,-128.45,-6.54
6901.00,10.00,18.63,0.33,0.19,1.98,2.53,1.48,-0.52,-11.65,7.10,1.89,-7.45,-1.23,-212.10,8.02
6902.00,10.00,17.61,0.20,0.08,2.00,1.56,1.82,0.50,-54.12,18.84,-36.28,-35.65,-0.84,311.83,5.67
6903.00,10.00,14.14,0.54,0.15,1.38,2.50,1.00,0.27,-27.10,-9.47,63.55,-8.32,-12.98,193.69,-2.34
6904.00,9.00,15.00,0.03,0.07,1.36,1.22,1.91,0.11,-37.40,21.88,-44.04,-16.28,-9.76,119.76,-2.82
6906.00,10.00,11.32,0.04,0.00,2.07,1.86,,-0.83,-85.00,,-83.26,-26.92,0.53,-371.33,-8.86
6907.00,10.00,12.19,0.15,0.00,1.41,1.68,1.14,0.36,-85.00,-4.64,-50.96,-32.16,-12.39,239.92,-6.85
6909.00,9.00,21.28,0.00,0.00,,,,0.50,-80.00,,-60.00,,,278.45,12.74
6911.00,9.00,17.82,0.21,0.00,2.17,2.28,1.58,-0.14,-80.00,3.41,51.74,6.93,5.27,18.03,4.16
6913.00,10.00,10.50,0.03,0.00,1.30,1.73,1.25,-0.73,-85.00,-0.84,-86.19,-30.71,-14.55,-319.97,-10.75
6915.00,9.00,13.68,0.07,0.00,1.40,1.25,1.75,-1.21,-80.00,12.92,-22.75,-15.63,-9.02,-417.36,-6.10
6917.00,10.00,14.76,0.04,0.02,1.61,1.79,1.48,-0.97,-77.28,7.10,-83.26,-28.97,-8.48,-443.25,-0.91
6920.00,10.00,13.04,0.28,0.23,1.68,2.22,1.20,0.00,3.78,-2.57,-12.79,-16.46,-7.11,55.00,-4.89
6921.00,10.00,11.68,0.05,0.00,1.00,1.20,1.44,-0.67,-85.00,5.72,-80.32,-46.11,-20.42,-289.15,-8.03
6925.00,9.00,17.30,0.00,0.08,1.60,2.14,2.00,-0.67,-31.31,26.91,-60.00,3.86,-5.31,-197.63,2.88
6926.00,9.00,12.99,0.00,0.00,1.29,1.45,1.95,-0.28,-80.00,24.11,-60.00,-11.25,-11.06,-38.93,-7.80
6927.00,9.00,10.87,0.00,0.00,2.00,,,-1.00,-80.00,,-60.00,,2.12,-331.91,-13.06
6928.00,9.00,16.90,0.00,0.00,1.50,1.00,,-0.33,-80.00,,-60.00,-21.10,-7.16,-59.28,1.88
6929.00,9.00,21.43,0.00,0.00,2.00,1.00,,-3.00,-80.00,,-60.00,-21.10,2.12,-1145.74,13.11
6930.00,9.00,15.28,0.03,0.09,1.38,1.60,1.78,-0.79,-25.22,14.60,-44.04,-7.96,-9.39,-246.46,-2.13
6931.00,9.00,12.00,0.00,0.00,1.00,1.00,2.00,,-80.00,26.91,-60.00,-21.10,-16.44,,-10.26
6932.00,10.00,12.91,0.11,0.16,1.79,1.77,1.31,-0.39,-23.24,1.23,-62.70,-29.54,-4.95,-145.33,-5.19
6933.00,10.00,17.67,0.43,0.14,2.70,4.52,1.00,0.00,-30.96,-9.47,31.25,50.40,12.86,55.00,5.81
6935.00,10.00,17.78,0.33,0.17,2.25,3.40,1.00,-0.40,-19.38,-9.47,1.89,17.84,4.05,-150.46,6.06
6936.00,10.00,16.12,0.15,0.25,1.50,1.85,1.27,0.04,11.50,-0.15,-50.96,-27.22,-10.63,75.55,2.23
6937.00,10.00,13.24,0.12,0.12,1.71,1.83,,0.33,-38.67,,-59.76,-27.80,-6.52,224.50,-4.42
6938.00,10.00,12.37,0.15,0.15,1.84,1.30,1.00,-0.61,-27.10,-9.47,-50.96,-43.21,-3.98,-258.33,-6.43
6939.00,10.00,10.35,0.00,0.00,1.00,1.33,,0.50,-85.00,,-95.00,-42.34,-20.42,311.83,-11.10
6940.00,10.00,17.18,0.20,0.60,2.60,2.20,,-0.20,146.61,,-36.28,-17.04,10.90,-47.73,4.67
6941.00,9.00,15.91,0.12,0.46,2.64,1.84,1.00,1.35,199.96,-29.04,3.85,-2.71,14.00,624.33,-0.57
6942.00,10.00,14.93,0.00,0.00,3.00,1.50,1.00,-1.50,-85.00,-9.47,-95.00,-37.39,18.74,-715.48,-0.52
6943.00,10.00,16.37,0.40,0.20,1.62,2.11,1.00,0.75,-7.79,-9.47,22.44,-19.66,-8.28,440.24,2.80
6945.00,9.00,16.28,0.11,0.47,1.64,2.23,1.20,-0.14,206.04,-17.85,-1.47,5.83,-4.56,18.03,0.35
6946.00,9.00,18.74,0.00,0.08,1.29,1.00,1.45,-1.67,-31.31,-3.87,-60.00,-21.10,-11.06,-604.54,6.44
6947.00,9.00,16.40,0.00,0.04,1.80,1.00,1.22,-1.26,-55.66,-16.74,-60.00,-21.10,-1.59,-437.71,0.64
6948.00,9.00,20.99,0.05,0.16,1.75,2.00,1.78,-1.94,17.38,14.60,-33.40,0.80,-2.52,-714.40,12.02
6949.00,10.00,16.99,0.08,0.03,1.27,1.23,1.83,-1.82,-73.42,19.18,-71.52,-45.25,-15.14,-879.85,4.23
6951.00,10.00,17.01,0.05,0.24,1.44,1.55,1.17,-0.28,7.64,-3.61,-80.32,-35.94,-11.81,-88.83,4.28
6952.00,10.00,15.79,0.00,0.05,1.33,1.41,1.00,-2.13,-65.70,-9.47,-95.00,-40.01,-13.96,-1039.08,1.46
6954.00,10.00,14.85,0.20,0.00,1.50,2.00,1.00,-1.50,-85.00,-9.47,-36.28,-22.86,-10.63,-715.48,-0.71
6955.00,10.00,23.60,0.00,0.00,2.00,1.00,,-3.00,-85.00,,-95.00,-51.93,-0.84,-1485.96,19.50
6956.00,10.00,16.24,0.40,0.20,2.27,3.03,1.10,0.07,-7.79,-6.02,22.44,7.09,4.44,90.95,2.50
6958.00,9.00,17.11,0.00,0.13,1.31,1.26,1.62,0.12,-0.88,5.65,-60.00,-15.41,-10.69,123.83,2.40
6959.00,10.00,17.75,0.00,0.00,4.00,2.00,,4.00,-85.00,,-95.00,-22.86,38.32,2109.61,5.99
6960.00,10.00,14.68,0.00,0.06,1.50,1.38,,-1.60,-61.84,,-95.00,-40.88,-10.63,-766.84,-1.10
6962.00,10.00,13.33,0.00,0.00,,2.00,,-1.00,-85.00,,-95.00,-22.86,,-458.65,-4.22
6963.00,9.00,15.28,0.00,0.11,1.00,1.00,1.00,-0.56,-13.06,-29.04,-60.00,-21.10,-16.44,-152.87,-2.13
6965.00,9.00,18.36,0.00,0.08,1.25,1.75,1.40,-0.92,-31.31,-6.66,-60.00,-4.68,-11.80,-299.36,5.50
6966.00,9.00,16.67,0.08,0.00,1.33,1.25,1.20,-1.62,-80.00,-17.85,-17.43,-15.63,-10.31,-584.20,1.32
6967.00,10.00,15.40,0.00,0.00,1.00,1.00,,-4.00,-85.00,,-95.00,-51.93,-20.42,-1999.61,0.56
6968.00,10.00,19.89,0.81,0.31,1.92,4.00,1.00,0.60,34.66,-9.47,142.82,35.28,-2.41,363.19,10.93
6970.00,10.00,19.00,0.81,0.50,2.83,4.27,,-0.59,108.01,,142.82,43.13,15.41,-248.06,8.88
6971.00,10.00,18.57,0.84,0.32,2.34,4.42,1.00,-0.41,38.52,-9.47,151.63,47.49,5.82,-155.60,7.89
6972.00,10.00,16.31,0.23,0.23,1.83,2.25,,-0.86,3.78,,-27.47,-15.59,-4.17,-386.74,2.66
6974.00,10.00,21.19,0.00,0.00,2.00,3.00,,-0.50,-85.00,,-95.00,6.21,-0.84,-201.83,13.93
6975.00,9.00,22.21,0.03,0.16,1.69,1.92,1.95,-0.46,17.38,24.11,-44.04,-0.96,-3.63,-112.18,15.04
6976.00,10.00,19.60,0.35,0.35,2.36,3.57,1.00,-0.60,50.11,-9.47,7.76,22.79,6.21,-253.19,10.26
6977.00,10.00,14.31,0.21,0.00,1.86,2.22,1.29,-0.63,-85.00,0.54,-33.34,-16.46,-3.58,-268.60,-1.95
6978.00,9.00,16.55,0.00,0.05,2.21,1.38,2.29,0.33,-49.57,43.14,-60.00,-12.78,6.02,209.28,1.02
6980.00,10.00,7.30,0.00,0.50,,,,1.00,108.01,,-95.00,,,568.65,-18.14
6982.00,9.00,23.87,0.34,0.52,2.58,3.05,1.62,1.29,236.47,5.65,120.91,23.79,12.88,599.92,19.16
6983.00,9.00,19.37,0.08,0.17,1.95,1.83,1.27,1.00,23.46,-13.93,-17.43,-2.93,1.19,481.91,8.01
6985.00,9.00,13.77,0.07,0.07,2.25,1.82,1.00,0.00,-37.40,-29.04,-22.75,-3.15,6.76,75.00,-5.87
6986.00,10.00,20.37,0.25,0.36,1.95,2.77,1.11,0.54,53.97,-5.68,-21.60,-0.47,-1.82,332.37,12.04
6987.00,10.00,19.74,0.81,0.57,3.62,5.38,1.12,1.12,135.03,-5.33,142.82,75.40,30.88,630.29,10.59
6988.00,10.00,16.68,0.30,0.28,1.90,2.69,1.46,1.03,23.09,6.41,-6.92,-2.80,-2.80,584.06,3.52
6989.00,10.00,11.40,0.33,0.00,1.00,4.00,1.00,1.33,-85.00,-9.47,1.89,35.28,-20.42,738.16,-8.67
6990.00,10.00,20.99,0.41,0.23,2.26,3.26,1.47,0.81,3.78,6.75,25.37,13.77,4.25,471.06,13.47
6991.00,10.00,15.62,0.00,0.75,1.00,1.00,1.00,1.00,204.51,-9.47,-95.00,-51.93,-20.42,568.65,1.07
6992.00,10.00,16.18,0.50,0.25,3.00,5.67,1.00,0.00,11.50,-9.47,51.80,83.84,18.74,55.00,2.37
6996.00,9.00,13.35,0.00,0.05,1.10,1.20,1.00,-0.06,-49.57,-29.04,-60.00,-16.72,-14.58,50.59,-6.91
6997.00,10.00,15.36,0.00,0.00,2.00,1.67,,-0.83,-85.00,,-95.00,-32.45,-0.84,-371.33,0.47
7000.00,10.00,9.90,0.08,0.08,1.12,1.00,1.00,0.50,-54.12,-9.47,-71.52,-51.93,-18.07,311.83,-12.14
7001.00,9.00,25.47,0.00,0.00,,1.00,1.00,-7.00,-80.00,-29.04,-60.00,-21.10,,-2773.38,23.12
7002.00,9.00,13.22,0.00,0.02,1.31,1.43,1.53,0.03,-67.82,0.61,-60.00,-11.69,-10.69,87.21,-7.24
7004.00,9.00,8.77,0.00,0.07,1.20,1.75,1.00,-0.62,-37.40,-29.04,-60.00,-4.68,-12.73,-177.28,-18.26
7005.00,10.00,14.94,0.28,0.20,2.41,2.81,1.00,-0.16,-7.79,-9.47,-12.79,0.69,7.18,-27.19,-0.50
7006.00,9.00,13.40,0.03,0.05,1.42,1.36,1.17,-0.50,-49.57,-19.53,-44.04,-13.22,-8.64,-128.45,-6.79
7007.00,10.00,14.53,0.22,0.16,2.31,3.12,1.17,-0.21,-23.24,-3.61,-30.41,9.70,5.23,-52.87,-1.45
7008.00,10.00,12.68,0.00,0.00,1.00,1.50,1.00,0.17,-85.00,-9.47,-95.00,-37.39,-20.42,142.32,-5.72
7011.00,10.00,12.91,0.33,0.00,1.50,1.67,,4.00,-85.00,,1.89,-32.45,-10.63,2109.61,-5.19
7012.00,9.00,,0.00,0.00,,1.00,,,-80.00,,-60.00,-21.10,,,
