ID player,amplua,time,G,As,TB,Shot,BT,pm,dev_As,dev_BT,dev_G,dev_Shot,dev_TB,dev_pm,dev_time
5780.00,10.00,12.63,0.18,0.12,1.62,2.44,1.00,-0.23,-45.27,-21.03,-44.52,-12.03,-18.68,-135.71,-17.05
5781.00,9.00,14.91,0.00,0.00,1.00,1.00,1.25,-1.25,-100.00,-16.41,-100.00,-48.67,-46.59,-526.56,-8.20
5782.00,10.00,15.46,0.25,0.36,2.17,2.48,1.00,0.12,64.20,-21.03,-22.95,-10.59,8.93,222.98,1.54
5783.00,9.00,17.97,0.33,0.00,3.00,5.00,,-1.00,-100.00,,196.87,156.65,60.23,-401.25,10.64
5785.00,9.00,14.15,0.17,0.04,1.50,1.27,1.71,-0.43,-70.65,14.35,52.93,-34.81,-19.89,-115.54,-12.88
5790.00,10.00,16.89,0.33,0.00,1.00,1.50,1.00,-1.33,-100.00,-21.03,1.71,-45.92,-49.80,-1263.03,10.93
5792.00,9.00,14.25,0.05,0.05,1.33,1.55,1.77,0.80,-63.31,18.36,-55.02,-20.44,-28.97,501.00,-12.27
5793.00,10.00,20.58,0.68,0.41,2.32,4.81,1.20,-0.03,87.01,-5.24,109.59,73.42,16.46,69.25,35.17
5794.00,10.00,21.62,0.72,0.65,2.50,4.38,1.22,0.21,196.48,-3.66,121.92,57.91,25.50,315.22,42.00
5795.00,10.00,19.60,0.00,0.00,2.50,2.33,,-0.67,-100.00,,-100.00,-16.00,25.50,-586.64,28.73
5797.00,9.00,15.58,0.18,0.20,1.59,1.76,1.52,0.46,46.76,1.64,61.93,-9.66,-15.08,330.57,-4.08
5799.00,9.00,11.25,0.11,0.00,2.00,1.25,1.86,-0.86,-100.00,24.38,-1.04,-35.84,6.82,-331.07,-30.74
5804.00,9.00,19.33,0.11,0.14,1.84,2.11,1.88,-0.61,2.73,25.72,-1.04,8.31,-1.73,-205.76,19.01
5805.00,9.00,10.75,0.00,0.00,1.00,1.00,2.50,-0.67,-100.00,67.18,-100.00,-48.67,-46.59,-235.84,-33.81
5806.00,9.00,19.50,0.08,0.14,1.60,1.60,1.67,-0.39,2.73,11.67,-28.03,-17.87,-14.55,-95.49,20.06
5807.00,10.00,16.58,0.26,0.26,1.42,2.77,1.30,0.10,18.59,2.66,-19.86,-0.13,-28.72,202.48,8.89
5808.00,10.00,16.22,0.00,0.00,4.00,2.00,,,-100.00,,-100.00,-27.89,100.80,,6.53
5809.00,10.00,12.62,0.00,0.17,4.00,1.33,1.00,-0.75,-22.46,-21.03,-100.00,-52.05,100.80,-668.63,-17.11
5811.00,10.00,14.47,0.24,0.21,2.44,3.29,1.00,-0.22,-4.21,-21.03,-26.03,18.62,22.49,-125.46,-4.96
5812.00,10.00,16.30,0.23,0.46,1.33,2.00,1.57,-0.09,109.81,23.98,-29.11,-27.89,-33.23,7.76,7.06
5814.00,9.00,18.01,0.03,0.17,1.96,1.67,1.37,0.74,24.75,-8.39,-73.01,-14.28,4.68,470.92,10.88
5818.00,9.00,18.31,0.42,0.27,1.77,2.93,1.50,0.75,98.13,0.31,277.84,50.40,-5.47,475.94,12.73
5820.00,10.00,15.77,0.33,0.28,2.37,2.75,1.62,-0.10,27.71,27.93,1.71,-0.85,18.97,-2.48,3.57
5821.00,9.00,18.70,0.10,0.23,2.25,2.45,1.40,0.48,68.78,-6.38,-10.04,25.76,20.17,340.60,15.13
5826.00,10.00,17.48,0.23,0.42,2.43,3.26,1.67,-0.12,91.57,31.88,-29.11,17.53,21.99,-22.98,14.81
5829.00,10.00,13.71,0.11,0.11,1.50,2.33,1.20,2.00,-49.83,-5.24,-66.10,-16.00,-24.70,2149.67,-9.95
5831.00,9.00,17.61,0.22,0.22,2.41,2.22,1.12,1.18,61.44,-25.11,97.92,13.95,28.72,691.47,8.42
5868.00,10.00,15.53,0.36,0.36,2.49,3.08,1.14,-0.14,64.20,-9.97,10.96,11.04,25.00,-43.48,2.00
5873.00,9.00,23.40,0.33,0.33,2.00,3.33,1.75,0.50,142.16,17.02,196.87,70.93,6.82,350.62,44.07
5883.00,9.00,23.98,0.33,0.00,2.00,2.50,1.00,0.67,-100.00,-33.13,196.87,28.33,6.82,435.84,47.64
5886.00,10.00,14.00,1.20,0.60,1.40,4.40,1.00,0.00,173.67,-21.03,269.86,58.64,-29.72,100.00,-8.05
5892.00,10.00,11.65,0.60,0.00,1.50,2.20,,-0.25,-100.00,,84.93,-20.68,-24.70,-156.21,-23.48
5895.00,10.00,17.17,0.52,0.36,2.52,3.11,1.17,0.87,64.20,-7.60,60.27,12.13,26.50,991.61,12.77
5951.00,10.00,11.60,0.05,0.11,1.73,1.73,1.25,-0.29,-49.83,-1.29,-84.59,-37.63,-13.15,-197.20,-23.81
5990.00,10.00,13.45,0.11,0.33,1.33,1.80,1.00,0.29,50.52,-21.03,-66.10,-35.10,-33.23,397.20,-11.66
5992.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
5993.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
5995.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
6019.00,10.00,15.23,0.00,0.00,4.00,1.00,,0.50,-100.00,,-100.00,-63.95,100.80,612.42,0.03
6027.00,10.00,23.98,1.00,1.00,2.60,5.67,,0.00,356.12,,208.22,104.42,30.52,100.00,57.50
6028.00,9.00,19.61,0.00,0.00,1.00,2.00,1.50,1.00,-100.00,0.31,-100.00,2.66,-46.59,601.25,20.73
6031.00,10.00,10.98,0.00,0.11,1.33,1.78,1.00,-0.50,-49.83,-21.03,-100.00,-35.82,-33.23,-412.42,-27.89
6033.00,10.00,15.58,0.60,0.30,2.23,2.95,1.00,0.44,36.84,-21.03,84.93,6.36,11.95,550.93,2.33
6038.00,10.00,14.88,0.22,0.19,1.53,2.12,1.18,0.07,-13.34,-6.81,-32.19,-23.57,-23.19,171.74,-2.27
6039.00,10.00,17.56,1.16,0.45,2.83,5.35,1.09,0.94,105.25,-13.92,257.53,92.89,42.07,1063.35,15.33
6041.00,10.00,11.32,0.16,0.03,1.14,1.91,1.14,0.06,-86.32,-9.97,-50.69,-31.14,-42.77,161.49,-25.65
6044.00,10.00,16.93,0.38,0.50,2.24,3.09,1.00,-0.18,128.06,-21.03,17.12,11.41,12.45,-84.47,11.19
6056.00,9.00,21.17,0.23,0.27,1.86,2.16,1.43,-0.26,98.13,-4.38,106.91,10.87,-0.66,-30.32,30.34
6057.00,9.00,21.87,0.21,0.39,1.83,1.86,1.18,0.67,186.19,-21.09,88.92,-4.52,-2.26,435.84,34.65
6058.00,10.00,19.73,0.86,0.29,2.56,4.54,1.40,-0.79,32.27,10.56,165.07,63.68,28.51,-709.62,29.58
6062.00,10.00,17.23,0.40,0.46,2.05,3.44,1.43,0.33,109.81,12.93,23.29,24.02,2.91,438.20,13.16
6066.00,10.00,14.17,0.53,0.26,2.00,3.65,1.33,-0.27,18.59,5.03,63.36,31.60,0.40,-176.71,-6.93
6067.00,10.00,15.80,0.21,0.32,1.74,2.11,1.18,0.14,45.96,-6.81,-35.27,-23.93,-12.65,243.48,3.77
6071.00,9.00,15.39,0.20,0.08,1.71,1.73,1.92,0.00,-41.29,28.39,79.92,-11.20,-8.67,100.00,-5.25
6078.00,9.00,17.21,0.12,0.00,2.14,1.60,1.00,-0.43,-100.00,-33.13,7.95,-17.87,14.30,-115.54,5.96
6080.00,10.00,17.55,0.60,0.58,2.03,3.82,1.09,0.09,164.55,-13.92,84.93,37.72,1.91,192.24,15.27
6082.00,10.00,16.94,0.75,0.25,2.32,5.03,1.22,0.75,14.03,-3.66,131.16,81.35,16.46,868.63,11.26
6083.00,10.00,19.42,0.02,0.24,2.21,2.15,1.50,0.35,9.47,18.46,-93.84,-22.48,10.94,458.69,27.55
6087.00,10.00,18.55,0.09,0.18,2.06,1.79,1.40,0.05,-17.90,10.56,-72.26,-35.46,3.41,151.24,21.83
6088.00,9.00,9.71,0.00,0.00,1.40,2.00,1.25,-1.57,-100.00,-16.41,-100.00,2.66,-25.23,-686.96,-40.22
6089.00,9.00,15.77,0.12,0.00,1.29,1.88,1.62,-0.73,-100.00,8.33,7.95,-3.50,-31.10,-265.91,-2.91
6090.00,9.00,14.90,0.60,0.20,2.75,1.75,1.00,0.80,46.76,-33.13,439.77,-10.17,46.88,501.00,-8.26
6093.00,9.00,20.20,0.60,0.10,3.60,5.00,1.17,0.22,-26.62,-21.76,439.77,156.65,92.27,210.27,24.37
6122.00,9.00,15.58,0.42,0.31,1.84,4.33,1.80,0.00,127.48,20.37,277.84,122.26,-1.73,100.00,-4.08
6123.00,9.00,23.04,0.50,0.20,3.70,3.39,1.87,1.18,46.76,25.05,349.81,74.01,97.61,691.47,41.85
6124.00,9.00,17.70,0.07,0.26,1.69,1.86,1.38,0.09,90.79,-7.72,-37.03,-4.52,-9.74,145.11,8.97
6138.00,9.00,12.89,1.00,0.00,1.50,4.00,1.00,-1.00,-100.00,-33.13,799.62,105.32,-19.89,-401.25,-20.64
6138.00,10.00,1.05,0.00,0.00,3.00,2.00,,,-100.00,,-100.00,-27.89,50.60,,-93.10
6141.00,10.00,16.29,0.49,0.19,2.47,4.17,1.09,-0.26,-13.34,-13.92,51.03,50.34,23.99,-166.46,6.99
6142.00,10.00,25.55,1.00,0.00,1.00,3.00,,-4.00,-100.00,,208.22,8.16,-49.80,-3999.34,67.81
6145.00,10.00,19.09,0.65,0.48,2.67,4.00,1.33,0.05,118.94,5.03,100.34,44.21,34.03,151.24,25.38
6146.00,10.00,13.44,0.19,0.33,2.14,2.12,,-0.68,50.52,,-41.44,-23.57,7.43,-596.89,-11.73
6187.00,10.00,20.58,0.97,0.39,2.32,4.53,1.20,1.14,77.89,-5.24,198.97,63.32,16.46,1268.31,35.17
6194.00,10.00,21.59,1.00,0.00,3.00,3.50,1.00,1.00,-100.00,-21.03,208.22,26.19,50.60,1124.84,41.80
6197.00,10.00,14.00,0.42,0.15,1.90,2.85,1.00,-0.33,-31.58,-21.03,29.45,2.75,-4.62,-238.20,-8.05
6199.00,10.00,19.60,0.47,0.29,1.89,3.45,1.79,-0.33,32.27,41.36,44.86,24.38,-5.12,-238.20,28.73
6202.00,10.00,17.70,0.13,0.33,1.48,1.86,1.56,0.04,50.52,23.19,-59.93,-32.94,-25.70,140.99,16.25
6205.00,9.00,22.69,0.14,0.14,2.11,2.17,1.59,-0.47,2.73,6.32,25.95,11.39,12.69,-135.59,39.70
6208.00,9.00,19.72,0.10,0.07,1.39,1.53,1.58,0.15,-48.63,5.66,-10.04,-21.46,-25.76,175.19,21.41
6209.00,9.00,19.57,0.13,0.10,2.88,2.35,2.12,0.29,-26.62,41.77,16.95,20.63,53.82,245.36,20.49
6213.00,10.00,18.97,0.92,0.31,2.45,5.23,1.00,0.15,41.40,-21.03,183.56,88.56,22.99,253.73,24.59
6214.00,9.00,22.67,0.05,0.10,1.21,1.73,2.09,-1.00,-26.62,39.76,-55.02,-11.20,-35.37,-401.25,39.57
6215.00,9.00,14.71,0.00,0.25,1.00,1.00,1.00,-1.50,83.45,-33.13,-100.00,-48.67,-46.59,-651.87,-9.43
6216.00,10.00,18.76,0.50,0.50,2.23,4.00,1.20,0.92,128.06,-5.24,54.11,44.21,11.95,1042.85,23.21
6217.00,10.00,15.56,0.71,0.50,2.64,3.70,1.00,0.14,128.06,-21.03,118.83,33.40,32.53,243.48,2.20
6219.00,10.00,21.31,0.47,0.97,2.00,4.05,1.33,-0.08,342.44,5.03,44.86,46.02,0.40,18.01,39.96
6230.00,10.00,16.79,0.64,0.38,3.36,3.62,1.17,0.26,73.33,-7.60,97.26,30.51,68.67,366.46,10.27
6233.00,10.00,15.11,0.20,0.20,1.38,1.75,1.25,-0.12,-8.78,-1.29,-38.36,-36.91,-30.72,-22.98,-0.76
6234.00,10.00,19.94,0.64,0.91,3.75,4.64,1.00,1.30,315.07,-21.03,97.26,67.29,88.25,1432.29,30.96
6235.00,10.00,23.56,1.00,0.50,4.00,6.00,1.00,1.00,128.06,-21.03,208.22,116.32,100.80,1124.84,54.74
6237.00,10.00,20.54,1.50,0.80,4.50,5.20,1.20,0.90,264.90,-5.24,362.33,87.48,125.90,1022.35,34.90
6244.00,9.00,21.88,0.00,0.14,1.45,1.75,1.80,-1.71,2.73,20.37,-100.00,-10.17,-22.56,-757.14,34.71
6246.00,9.00,18.04,0.11,0.13,1.97,2.42,2.52,0.24,-4.60,68.51,-1.04,24.22,5.22,220.30,11.07
6251.00,10.00,16.02,0.33,0.08,1.67,2.55,1.00,-0.45,-63.51,-21.03,1.71,-8.06,-16.17,-361.18,5.22
6252.00,10.00,15.92,0.14,0.36,2.05,1.75,1.44,0.10,64.20,13.72,-56.85,-36.91,2.91,202.48,4.56
6254.00,9.00,21.06,0.09,0.09,3.33,3.62,2.17,-0.20,-33.96,45.11,-19.03,85.82,77.85,-0.25,29.66
6256.00,10.00,14.72,0.00,0.00,2.00,1.00,,-2.00,-100.00,,-100.00,-63.95,0.40,-1949.67,-3.32
6262.00,9.00,20.07,0.14,0.32,2.27,1.71,1.25,0.48,134.82,-16.41,25.95,-12.22,21.24,340.60,23.57
6263.00,10.00,14.86,0.15,0.25,1.44,1.98,1.40,0.25,14.03,10.56,-53.77,-28.61,-27.71,356.21,-2.40
6266.00,10.00,17.96,1.00,0.40,2.67,3.80,,2.80,82.45,,208.22,37.00,34.03,2969.54,17.96
6272.00,9.00,12.56,0.17,0.17,2.45,2.37,1.20,-0.22,24.75,-19.76,52.93,21.65,30.85,-10.27,-22.67
6273.00,10.00,17.60,0.87,0.40,1.50,3.43,1.00,0.50,82.45,-21.03,168.15,23.66,-24.70,612.42,15.59
6279.00,9.00,15.41,0.18,0.00,1.50,1.43,1.88,-0.88,-100.00,25.72,61.93,-26.60,-19.89,-341.10,-5.12
6280.00,9.00,19.34,0.20,0.27,2.43,3.79,1.00,0.00,98.13,-33.13,79.92,94.54,29.78,100.00,19.07
6280.00,10.00,17.59,0.56,0.31,3.40,3.60,1.33,0.27,41.40,5.03,72.60,29.79,70.68,376.71,15.53
6281.00,9.00,20.58,0.07,0.15,2.03,1.64,2.12,-0.72,10.07,41.77,-37.03,-15.82,8.42,-260.90,26.71
6284.00,9.00,11.87,0.00,0.00,1.00,1.00,1.27,-1.00,-100.00,-15.07,-100.00,-48.67,-46.59,-401.25,-26.92
6285.00,10.00,20.47,0.00,0.00,3.00,2.40,1.50,-2.33,-100.00,18.46,-100.00,-13.47,50.60,-2287.87,34.44
6287.00,9.00,20.03,0.23,0.21,2.80,2.18,1.44,0.52,54.10,-3.71,106.91,11.90,49.55,360.65,23.32
6289.00,10.00,14.93,0.89,0.30,2.94,4.34,1.40,0.23,36.84,10.56,174.31,56.47,47.59,335.71,-1.94
6291.00,10.00,15.50,0.24,0.14,2.10,2.05,1.50,-0.27,-36.14,18.46,-26.03,-26.09,5.42,-176.71,1.80
6297.00,10.00,1.58,0.00,0.00,,,,,-100.00,,-100.00,,,,-89.62
6299.00,9.00,16.35,0.00,0.14,1.76,1.43,1.22,-0.12,2.73,-18.42,-100.00,-26.60,-6.00,39.85,0.66
6300.00,9.00,25.21,0.21,0.29,3.00,2.75,1.43,-0.38,112.81,-4.38,88.92,41.16,60.23,-90.47,55.21
6303.00,10.00,16.84,0.17,0.00,3.33,2.67,1.00,0.20,-100.00,-21.03,-47.60,-3.74,67.17,304.97,10.60
6304.00,10.00,15.61,0.40,0.51,1.72,1.98,1.00,0.17,132.62,-21.03,23.29,-28.61,-13.66,274.22,2.52
6305.00,9.00,15.80,0.09,0.06,1.53,1.78,1.68,0.15,-55.97,12.34,-19.03,-8.63,-18.28,175.19,-2.72
6306.00,10.00,15.73,0.56,0.26,1.86,3.76,1.00,0.77,18.59,-21.03,72.60,35.56,-6.63,889.12,3.31
6307.00,10.00,13.53,1.00,0.00,9.00,6.00,,5.00,-100.00,,208.22,116.32,351.80,5224.18,-11.14
6308.00,9.00,15.94,0.07,0.04,1.58,1.50,1.41,-0.10,-70.65,-5.71,-37.03,-23.00,-15.61,49.88,-1.86
6311.00,10.00,18.12,0.28,0.33,1.85,2.97,1.00,-0.97,50.52,-21.03,-13.70,7.08,-7.13,-894.09,19.01
6312.00,9.00,18.05,0.05,0.18,1.85,1.47,1.23,0.34,32.09,-17.75,-55.02,-24.54,-1.19,270.42,11.13
6317.00,9.00,15.88,0.05,0.11,1.74,1.25,1.52,0.41,-19.28,1.64,-55.02,-35.84,-7.07,305.51,-2.23
6320.00,10.00,17.91,0.67,0.11,2.75,3.22,,-0.71,-49.83,,106.51,16.09,38.05,-627.63,17.63
6327.00,10.00,16.48,0.08,0.15,1.64,1.71,1.25,0.92,-31.58,-1.29,-75.34,-38.35,-17.67,1042.85,8.24
6328.00,9.00,17.84,0.12,0.50,2.80,2.00,1.60,0.00,266.91,6.99,7.95,2.66,49.55,100.00,9.84
6331.00,9.00,20.46,0.00,0.00,1.67,1.67,2.00,1.00,-100.00,33.74,-100.00,-14.28,-10.81,601.25,25.97
6333.00,9.00,14.59,0.25,0.50,1.00,2.50,1.50,0.00,266.91,0.31,124.90,28.33,-46.59,100.00,-10.17
6336.00,10.00,17.58,0.05,0.11,1.36,1.44,1.14,0.07,-49.83,-9.97,-84.59,-48.08,-31.73,171.74,15.46
6402.00,9.00,10.49,0.00,0.50,,,,0.00,266.91,,-100.00,,,100.00,-35.42
6422.00,10.00,16.41,0.17,0.04,1.86,2.12,1.25,-0.16,-81.76,-1.29,-47.60,-23.57,-6.63,-63.97,7.78
6423.00,9.00,21.77,0.42,0.28,2.53,2.88,1.72,0.67,105.47,15.02,277.84,47.83,35.13,435.84,34.03
6424.00,9.00,17.09,0.00,0.00,2.00,1.67,2.00,-1.33,-100.00,33.74,-100.00,-14.28,6.82,-566.66,5.22
6425.00,10.00,11.38,0.04,0.00,1.57,1.70,1.00,-1.12,-100.00,-21.03,-87.67,-38.71,-21.19,-1047.82,-25.26
6426.00,10.00,11.68,0.18,0.27,1.40,2.00,1.33,-1.21,23.15,5.03,-44.52,-27.89,-29.72,-1140.05,-23.29
6431.00,10.00,18.36,0.74,0.52,2.82,5.48,1.50,0.40,137.18,18.46,128.08,97.57,41.56,509.93,20.59
6432.00,9.00,15.62,0.15,0.15,2.50,2.12,1.29,0.15,10.07,-13.74,34.94,8.82,33.52,175.19,-3.83
6435.00,10.00,13.11,0.11,0.21,1.92,2.20,1.30,-0.45,-4.21,2.66,-66.10,-20.68,-3.62,-361.18,-13.90
6436.00,10.00,15.75,0.36,0.29,1.88,3.64,1.00,-0.75,32.27,-21.03,10.96,31.23,-5.62,-668.63,3.44
6439.00,9.00,14.32,0.00,0.00,,,,,-100.00,,-100.00,,,,-11.84
6441.00,10.00,15.06,0.33,0.00,3.00,2.00,,0.33,-100.00,,1.71,-27.89,50.60,438.20,-1.09
6442.00,9.00,12.53,0.20,0.00,1.25,1.25,1.00,-1.00,-100.00,-33.13,79.92,-35.84,-33.24,-401.25,-22.86
6443.00,9.00,12.22,0.00,0.00,2.00,,1.50,-0.50,-100.00,0.31,-100.00,,6.82,-150.62,-24.76
6444.00,10.00,19.46,0.59,0.32,2.71,3.70,1.00,0.29,45.96,-21.03,81.85,33.40,36.04,397.20,27.81
6457.00,9.00,6.22,0.00,0.00,1.00,1.00,,-1.00,-100.00,,-100.00,-48.67,-46.59,-401.25,-61.71
6458.00,10.00,15.36,0.07,0.21,1.50,1.80,1.00,0.31,-4.21,-21.03,-78.42,-35.10,-24.70,417.70,0.88
6476.00,10.00,16.44,0.28,0.31,2.00,3.03,1.00,0.45,41.40,-21.03,-13.70,9.24,0.40,561.18,7.98
6479.00,10.00,15.68,0.32,0.48,2.11,2.96,1.00,0.04,118.94,-21.03,-1.37,6.72,5.92,140.99,2.98
6480.00,10.00,16.85,0.14,0.14,1.81,2.13,1.60,0.31,-36.14,26.35,-56.85,-23.21,-9.14,417.70,10.67
6483.00,9.00,29.32,0.00,1.00,1.00,2.50,,1.50,633.81,,-100.00,28.33,-46.59,851.87,80.52
6487.00,10.00,16.48,0.33,0.10,2.05,2.61,1.25,-0.43,-54.39,-1.29,1.71,-5.90,2.91,-340.68,8.24
6489.00,10.00,20.30,0.29,0.37,1.62,2.88,1.42,-0.29,68.76,12.14,-10.62,3.83,-18.68,-197.20,33.33
6490.00,10.00,19.75,0.64,0.45,2.60,3.80,1.12,0.16,105.25,-11.55,97.26,37.00,30.52,263.97,29.71
6495.00,9.00,20.95,0.00,0.07,2.23,1.80,2.55,-0.15,-48.63,70.52,-100.00,-7.60,19.10,24.81,28.98
6496.00,10.00,21.41,1.00,0.48,3.27,6.63,1.17,0.09,118.94,-7.60,208.22,139.03,64.15,192.24,40.62
6501.00,10.00,29.80,1.33,0.67,4.50,8.33,,-0.67,205.60,,309.93,200.33,125.90,-586.64,95.72
6502.00,10.00,12.93,0.84,0.21,1.81,5.00,,-0.94,-4.21,,158.90,80.27,-9.14,-863.35,-15.08
6507.00,10.00,12.63,0.20,0.00,1.57,1.36,1.50,-1.25,-100.00,18.46,-38.36,-50.97,-21.19,-1181.05,-17.05
6508.00,10.00,16.09,0.50,0.25,2.00,1.75,,1.67,14.03,,54.11,-36.91,0.40,1811.48,5.68
6512.00,10.00,18.18,0.80,0.10,1.14,3.33,1.50,-0.50,-54.39,18.46,146.57,20.06,-42.77,-412.42,19.40
6513.00,10.00,18.98,0.59,0.41,3.12,5.56,1.50,0.44,87.01,18.46,81.85,100.46,56.62,550.93,24.66
6514.00,10.00,16.08,0.31,0.56,1.60,2.78,1.25,0.33,155.43,-1.29,-4.45,0.23,-19.68,438.20,5.61
6518.00,9.00,15.01,0.16,0.05,1.92,1.70,1.20,-0.21,-63.31,-19.76,43.94,-12.74,2.55,-5.26,-7.59
6519.00,9.00,20.50,0.25,0.50,2.80,3.00,1.75,-0.62,266.91,17.02,124.90,53.99,49.55,-210.77,26.21
6523.00,9.00,15.09,0.33,0.67,1.50,1.67,,1.33,391.65,,196.87,-14.28,-19.89,766.66,-7.09
6524.00,9.00,17.24,0.06,0.11,1.67,1.64,1.17,-0.41,-19.28,-21.76,-46.02,-15.82,-10.81,-105.51,6.14
6531.00,10.00,12.54,0.00,0.10,1.00,,1.00,-0.56,-54.39,-21.03,-100.00,,-49.80,-473.91,-17.64
6532.00,10.00,15.13,0.51,0.38,2.36,3.67,1.67,0.42,73.33,31.88,57.19,32.32,18.47,530.43,-0.63
6533.00,10.00,16.61,0.33,0.17,2.67,2.89,1.41,-0.21,-22.46,11.35,1.71,4.19,34.03,-115.22,9.09
6534.00,10.00,0.28,0.00,0.00,,,,,-100.00,,-100.00,,,,-98.16
6535.00,9.00,16.83,0.16,0.11,2.33,1.94,1.70,0.11,-19.28,13.68,43.94,-0.42,24.44,155.14,3.62
6537.00,10.00,12.65,0.00,0.00,,2.00,2.00,0.00,-100.00,57.94,-100.00,-27.89,,100.00,-16.92
6538.00,10.00,21.29,0.42,0.39,2.12,3.36,1.29,-0.31,77.89,1.87,29.45,21.14,6.42,-217.70,39.83
6541.00,10.00,2.15,0.00,0.00,,,,-1.00,-100.00,,-100.00,,,-924.84,-85.88
6548.00,10.00,18.30,0.21,0.12,2.47,1.84,1.82,-0.65,-45.27,43.73,-35.27,-33.66,23.99,-566.14,20.19
6550.00,10.00,19.23,1.00,1.00,3.25,7.00,1.00,1.50,356.12,-21.03,208.22,152.37,63.15,1637.25,26.30
6551.00,10.00,17.12,1.07,0.35,2.59,5.42,1.25,0.63,59.64,-1.29,229.79,95.41,30.02,745.65,12.44
6555.00,9.00,18.84,0.14,0.14,1.43,2.00,1.60,-1.36,2.73,6.99,25.95,2.66,-23.62,-581.70,15.99
6556.00,9.00,21.34,0.05,0.20,1.15,2.07,1.12,-3.11,46.76,-25.11,-55.02,6.25,-38.58,-1458.89,31.38
6557.00,10.00,19.88,0.03,0.00,1.75,1.71,1.61,-1.25,-100.00,27.14,-90.75,-38.35,-12.15,-1181.05,30.57
6558.00,10.00,13.60,0.00,0.00,1.00,2.00,,0.00,-100.00,,-100.00,-27.89,-49.80,100.00,-10.68
6559.00,10.00,13.24,0.22,0.00,2.25,2.83,1.00,-1.00,-100.00,-21.03,-32.19,2.03,12.95,-924.84,-13.04
6561.00,10.00,20.37,0.36,0.21,1.73,4.00,,-1.93,-4.21,,10.96,44.21,-13.15,-1877.93,33.79
6562.00,10.00,20.10,0.03,0.00,1.68,2.75,1.62,-1.83,-100.00,27.93,-90.75,-0.85,-15.66,-1775.45,32.01
6563.00,10.00,17.43,0.05,0.11,2.07,2.17,1.62,0.38,-49.83,27.93,-84.59,-21.76,3.91,489.44,14.48
6568.00,10.00,18.28,0.24,0.18,1.59,2.67,1.81,-0.12,-17.90,42.94,-26.03,-3.74,-20.18,-22.98,20.06
6569.00,9.00,19.70,0.26,0.42,1.60,2.53,1.64,0.23,208.20,9.67,133.90,29.87,-14.55,215.29,21.29
6585.00,10.00,18.75,0.43,0.30,2.31,2.98,1.17,0.27,36.84,-7.60,32.53,7.44,15.96,376.71,23.15
6586.00,9.00,13.62,0.04,0.04,3.00,1.55,1.62,-0.56,-70.65,8.33,-64.02,-20.44,60.23,-180.70,-16.15
6587.00,9.00,9.91,0.00,0.00,1.33,1.00,1.33,-0.83,-100.00,-11.06,-100.00,-48.67,-28.97,-316.04,-38.99
6588.00,10.00,15.49,0.06,0.22,1.44,2.60,1.50,-0.60,0.35,18.46,-81.51,-6.26,-27.71,-514.90,1.74
6589.00,9.00,11.19,0.00,0.03,1.57,1.37,1.10,-1.19,-77.99,-26.44,-100.00,-29.68,-16.15,-496.49,-31.11
6590.00,10.00,11.45,0.05,0.10,1.21,1.23,1.22,-0.81,-54.39,-3.66,-84.59,-55.65,-39.26,-730.12,-24.80
6591.00,10.00,20.52,1.00,0.48,3.29,5.63,1.33,0.70,118.94,5.03,208.22,102.98,65.16,817.39,34.77
6592.00,10.00,11.26,0.10,0.10,1.45,1.86,1.25,-0.31,-54.39,-1.29,-69.18,-32.94,-27.21,-217.70,-26.05
6593.00,10.00,15.83,0.40,0.33,1.67,2.57,1.00,-0.07,50.52,-21.03,23.29,-7.34,-16.17,28.26,3.97
6595.00,9.00,12.05,0.00,0.00,1.78,1.00,1.00,-0.59,-100.00,-33.13,-100.00,-48.67,-4.93,-195.74,-25.81
6596.00,10.00,14.23,0.00,0.00,2.50,1.00,1.00,-0.25,-100.00,-21.03,-100.00,-63.95,25.50,-156.21,-6.54
6597.00,9.00,12.85,0.00,0.00,1.00,1.00,1.00,0.33,-100.00,-33.13,-100.00,-48.67,-46.59,265.41,-20.89
6598.00,10.00,14.80,0.26,0.13,2.24,3.23,1.00,-1.21,-40.70,-21.03,-19.86,16.45,12.45,-1140.05,-2.80
6602.00,9.00,18.97,0.04,0.12,2.39,1.90,1.79,0.32,-11.94,19.70,-64.02,-2.47,27.65,260.40,16.79
6603.00,9.00,22.99,0.00,0.00,1.00,1.00,1.00,1.25,-100.00,-33.13,-100.00,-48.67,-46.59,726.56,41.54
6604.00,9.00,16.05,0.43,0.43,1.67,1.71,1.00,0.83,215.54,-33.13,286.83,-12.22,-10.81,516.04,-1.18
6606.00,9.00,14.71,0.42,0.12,2.18,2.90,1.12,0.17,-11.94,-25.11,277.84,48.86,16.43,185.21,-9.43
6607.00,9.00,12.35,0.00,0.00,1.00,,,1.00,-100.00,,-100.00,,-46.59,601.25,-23.96
6608.00,9.00,5.46,0.04,0.00,1.25,1.33,1.00,0.12,-100.00,-33.13,-64.02,-31.73,-33.24,160.15,-66.38
6611.00,10.00,15.10,0.56,0.19,2.39,2.79,1.25,0.24,-13.34,-1.29,72.60,0.59,19.98,345.96,-0.83
